Sector,Transaction,Country,Position,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
S1,F4,FR,ASS,161448.4207,158508.12,158234.386,185566.4912,189587.1074,215265.5921,244479.6703,295598.1178,365276.0192,413894.5168,445682.4022,520631.1718,696388.6817,738353.9093,744277.3465,697905.2776,711978.8264,741628.1428,..
S1,F5,FR,ASS,399647.8266,462437.786,546679.7628,708849.1552,907037.2665,1032404.638,865037.3708,675636.511,1059131.592,1337793.326,1486667.378,2024186.855,2238548.865,1325627.65,1805165.439,1841084.507,1434235.101,1816585.543,..
S1,F6,FR,ASS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S1,F7,FR,ASS,89848.70611,91435.67122,98212.25564,111684.5519,121083.4334,113343.2745,94395.16167,120007.9846,136502.5141,202510.2176,196225.3996,248349.3239,287131.6328,245668.4507,242931.2592,258874.052,273884.9887,244209.0653,..
S1,F_LI,FR,LIAB,1229877.876,1274137.29,1400776.724,1703174.54,2091024.67,2143303.465,2174685.304,2561212.745,3463002.02,4392470.117,4756012.458,6258912.114,7724013.012,7014297.424,7429868.57,7338179.242,7144807.115,7508527.279,..
S1,F2,FR,LIAB,480366.6822,480527.0184,486559.0433,517156.074,548197.1603,540227.8292,559907.5158,707784.4095,868788.6514,1114162.386,1303279.474,1793198.225,2435935.393,2330873.435,2141709.768,2135084.585,1898881.06,1853956.229,..
S1,F3,FR,LIAB,327570.2004,283985.4168,345698.2449,425335.3949,490026.8019,547139.5832,637531.5385,846391.0886,1222863.124,1562342.322,1592615.055,1988921.546,2522226.951,2721513.883,3019512.006,2972971.511,3231867.192,3347501.196,..
S1,F4,FR,LIAB,69738.93865,77131.62512,86314.74395,100670.4573,118415.2158,155242.759,185282.7493,243532.2602,282804.6451,332094.9633,357025.5878,445758.4048,550931.9528,578202.6402,544147.7539,514606.6977,524679.038,565092.4228,..
S1,F5,FR,LIAB,251784.4092,339111.1062,397963.6052,570488.0931,848089.3477,810405.0177,690857.2389,642310.9224,950860.9174,1225628.478,1334759.768,1794769.406,1920772.526,1127018.143,1467850.39,1448260.414,1222214.059,1486554.786,..
S1,F6,FR,LIAB,3294.510567,1699.70145,1648.628589,1946.134497,2500.4494,2152.246501,2324.869399,2963.626201,3695.538002,5391.191804,5141.132601,12046.59899,21187.9353,16522.26239,26008.5924,30338.42102,24025.13521,25369.42319,..
S1,F7,FR,LIAB,97121.79669,91682.42227,82592.45827,87578.38588,83796.69981,88135.09903,98782.27307,118230.438,133989.1441,152852.1379,163192.6198,224216.6159,272958.254,240167.0606,230640.06,236918.9497,243140.6308,230054.5421,..
S11,BF90,FR,ASS,-904867.247,-985618.9187,-892736.2147,-1177504.711,-1577741.378,-1389386.311,-1117251.33,-1335963.051,-1729088.68,-2109300.388,-1924927.108,-2647450.52,-3444839.128,-2599592.613,-2983538.784,-2963830.567,-2864689.425,-3119999.693,..
S11,F_AS,FR,ASS,1003275.523,1082275.191,1118201.784,1334795.081,1442197.733,1570868.239,1469500.771,1447209.147,1934876.848,2224562.652,2321826.556,2891893.622,3247699.912,2609704.705,3045643.05,2934948.604,2649944.724,2925468.676,..
S11,F2,FR,ASS,153669.3062,150699.7641,148394.0999,153156.5847,129282.9786,138182.0415,150917.3371,171249.564,232764.5851,273275.399,268103.3409,321374.3399,391883.3246,392858.8177,446934.6253,467605.8627,535595.6723,614236.1146,..
S11,F3,FR,ASS,78155.26857,71245.92349,45214.04983,67544.16798,74223.86641,67734.81702,53694.96508,48638.70602,65327.41203,60669.29614,70372.64412,85324.47896,129575.7141,115291.2113,82487.31541,78676.79225,84756.91953,86626.52638,..
S11,F4,FR,ASS,80475.21445,87331.08636,86828.50262,106367.6844,113133.029,137602.34,165992.8549,207624.7722,263919.0061,295206.5711,303106.2196,337981.7099,417751.0658,438350.7072,450994.2361,382056.9938,379460.7592,375406.2431,..
S11,F5,FR,ASS,426342.5991,497098.1681,553070.5264,707087.3668,837200.4883,944019.2348,804268.2106,670436.0077,971199.0065,1126094.382,1217889.249,1586105.243,1628793.268,1082550.545,1416953.992,1333168.163,1013536.454,1227883.777,..
S11,F6,FR,ASS,40950.45845,40924.35186,36865.7452,40067.26905,37883.466,34753.24451,34288.73909,41660.65622,50463.16502,55708.52794,50022.81911,57494.95198,67419.23579,65912.30366,70770.91561,67456.72084,66814.40822,68583.73138,..
S11,F7,FR,ASS,223682.6758,234974.6445,247828.8602,260570.8414,250472.8996,248577.4921,260338.6638,307598.3919,351204.9362,413608.4758,412332.2832,503614.2148,612275.8319,514742.5119,577501.9657,605984.071,569781.8042,552733.603,..
S11,F_LI,FR,LIAB,1908142.77,2067894.11,2010937.999,2512299.792,3019939.111,2960254.55,2586752.101,2783172.197,3663965.528,4333863.04,4246753.663,5539344.142,6692539.04,5209297.318,6029181.834,5898779.17,5514634.149,6045468.369,..
S11,F2,FR,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.03440001,15.52680001,15.8328,..
S11,F3,FR,LIAB,188168.6283,191149.402,175891.6912,207192.1524,204936.3908,220762.9861,256273.2269,299712.1679,387934.2392,413368.7462,356663.4199,390715.7068,404287.2392,412153.3465,518175.1765,526176.8535,546979.4045,656373.7924,..
S11,F4,FR,LIAB,765140.3738,702884.7928,621318.2728,664511.5911,624240.3573,660825.2817,673550.2695,823397.2923,964745.0765,1101889.865,1038223.298,1268922.914,1596814.84,1651591.624,1673043.691,1569034.187,1580445.801,1594844.541,..
S11,F5,FR,LIAB,697524.5939,919206.5604,982526.7716,1396878.872,1971019.173,1857341.275,1436467.884,1409299.69,2034967.072,2522972.882,2514039.796,3468438.029,4189602.488,2649063.373,3266786.675,3206692.934,2801092.946,3198843.078,..
S11,F6,FR,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S11,F7,FR,LIAB,257309.1736,254653.3545,231202.3587,243717.1766,219744.1948,221324.0776,220460.7201,250763.0467,276317.8771,295631.5463,337828.3297,411266.1748,501833.0015,496488.9747,571176.2911,596857.8249,586100.471,595391.1244,..
S12,BF90,FR,ASS,-8836.677877,105141.0016,55885.77057,193436.2017,312981.1208,290032.1976,163939.4259,81044.58473,112420.8931,178176.3011,153876.5289,219397.7129,500455.1159,225710.081,404186.2609,535395.2973,572386.4249,709395.2008,..
S12,F_AS,FR,ASS,3181993.861,3255950.352,3119991.811,3648894.842,3716396.144,3635955.736,3508855.409,4144746.599,5349042.447,6397015.48,6526750.417,8421489.329,10562773.85,9718761.59,10352265.41,10293284.42,10111964.36,10449855.14,..
S12,F1,FR,ASS,32685.40025,31441.34546,25819.38594,30966.6401,28618.0402,26904.47701,27475.40879,33939.07811,41321.57102,42912.96053,47464.04981,56509.83598,71339.43809,70237.70726,101640.0924,125427.7579,138197.5773,145643.2884,..
S12,F2,FR,ASS,496092.2473,449293.5951,444798.8978,430108.5581,409641.7236,375614.9351,428184.0114,513209.6601,590836.4523,741880.0244,929969.3073,1159642.206,1505340.018,1304916.371,1254547.951,1343281.861,1374823.094,1256279.904,..
S12,F3,FR,ASS,748848.5438,866022.3133,871899.9593,1125384.942,1067811.441,1037982.055,1090245.654,1369998.609,1771906.906,2106573.464,2105655.968,2655276.134,3296396.98,3503102.344,3457628.719,3282153.493,3333513.388,3510191.132,..
S12,F4,FR,ASS,1517188.381,1396821.415,1237787.058,1324350.359,1203106.951,1191852.327,1173528.504,1427352.012,1767235.069,2036722.251,1943105.105,2378766.716,3017696.064,3075528.962,3242686.877,3152833.384,3163894.743,3261989.562,..
S12,F5,FR,ASS,309028.0363,430807.3065,460920.404,651082.3296,906525.9251,914130.6443,718912.5431,708638.0513,1076645.614,1345703.041,1329540.776,1911343.661,2352220.01,1500057.761,1924170.524,1935863.846,1615414.742,1841610.603,..
S12,F6,FR,ASS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S12,F7,FR,ASS,78151.2525,81563.12381,78765.0109,87000.84596,100693.0672,89471.29703,70509.28778,91609.18854,101096.835,123223.7387,171015.2105,259952.0939,319781.3387,264919.8367,371592.6859,453724.0809,486119.5241,434141.9729,..
S12,F_LI,FR,LIAB,3190830.539,3150809.35,3064106.041,3455458.64,3403415.023,3345923.538,3344915.983,4063702.015,5236621.553,6218839.179,6372873.888,8202091.616,10062318.73,9493051.509,9948079.148,9757889.125,9539577.938,9740459.942,..
S12,F2,FR,LIAB,1487884.506,1462085.191,1426420.841,1547780.134,1458380.834,1394692.952,1404044.857,1776135.999,2243444.167,2671350.522,2715173.927,3379390.391,4293981.738,4186880.738,4142396.32,4069386.413,3935356.74,4037427.33,..
S12,F3,FR,LIAB,324476.493,272777.6581,249983.5794,303689.1546,330931.3136,325283.2596,340631.2629,375362.2399,491127.6542,618600.4396,694886.9491,1011744.423,1449039.553,1532890.747,1431619.3,1400639.582,1569697.373,1524470.383,..
S12,F4,FR,LIAB,38145.90761,42704.21609,39410.43902,40340.28792,40705.3874,49857.12052,58179.01948,70356.23433,84795.29404,96164.26006,106583.5356,133928.3639,154878.1689,169589.7785,145732.5366,138380.8807,136617.7254,152678.3292,..
S12,F5,FR,LIAB,679532.6305,682047.4801,640873.9655,752365.3293,775748.1017,766260.2367,721486.8204,817063.1443,1111320.016,1277506.78,1316775.242,1716301.229,1754495.887,1382186.338,1673190.633,1530300.421,1297178.743,1405622.79,..
S12,F6,FR,LIAB,568488.4811,612795.6058,620112.1996,728879.8729,709358.1061,713338.9797,717988.9407,891301.6661,1158225.31,1375425.425,1316231.4,1629402.935,1985456.6,1885042.34,2106308.463,2098682.488,2059470.871,2155977.444,..
S12,F7,FR,LIAB,92302.52077,78400.45162,87305.01653,82403.8616,88290.27561,96490.98903,102585.0826,133482.7309,147707.8501,179791.7517,223222.8341,331322.9579,424465.3139,336460.1752,448834.7767,520500.6759,541256.4848,464284.9853,..
S13,BF90,FR,ASS,-605932.9163,-658140.1834,-586536.0436,-673445.3751,-494903.1303,-501666.0482,-523099.14,-718897.4834,-934032.7054,-1068730.903,-919570.2518,-930534.2516,-991839.1516,-1232971.047,-1418759.064,-1487866.718,-1613943.578,-1886331.666,..
S13,F_AS,FR,ASS,459184.6259,409738.2732,418832.7236,449569.9031,452206.6256,407333.8191,362523.6362,425329.6488,574519.7553,670452.8624,680097.0502,820305.3026,1035236.66,897732.7849,1063316.944,984611.0394,955840.1595,1045413.396,..
S13,F2,FR,ASS,33884.86448,28869.87378,39942.82008,45395.80397,35062.5492,27021.72001,23065.38359,41826.35082,67185.28503,79302.82415,64497.73812,31145.73299,36168.02489,57215.57037,87993.28861,59658.65763,78491.85573,72101.25178,..
S13,F3,FR,ASS,41190.08356,38315.30387,32086.36544,33765.66688,28525.617,26253.12701,27815.59059,27662.60861,30680.79601,30062.90912,28100.45401,40254.10498,53129.56109,72971.00606,68258.50921,66725.81944,58268.19872,59415.22078,..
S13,F4,FR,ASS,63672.00574,55947.35789,42522.56781,42313.2576,37119.97,34623.90501,32066.98179,37078.88592,42401.43602,49760.23723,38867.57591,40503.01798,44697.37229,40416.35968,51468.31621,51906.02523,59580.21332,95985.03057,..
S13,F5,FR,ASS,180633.155,160840.3558,172213.2229,206875.9639,253208.4254,218767.0636,182636.2054,195130.5604,270557.3341,347738.6818,390706.0228,522884.5588,673510.7756,505358.2788,596319.0829,561551.4123,512374.049,551511.8386,..
S13,F6,FR,ASS,589.0226126,501.0173765,503.8997679,595.0411233,622.8520001,614.1300002,643.3489998,828.4730003,1073.550001,1334.858001,1215.091,1396.019999,1622.2542,1542.003599,1653.8088,1579.388401,1572.088501,1646.6112,..
S13,F7,FR,ASS,139216.8332,125264.3645,131564.9431,120625.3364,97667.21201,100054.804,96297.00707,122802.7701,162622.6171,162254.7142,156710.1683,184121.8679,226108.6716,220230.9581,257625.3792,243189.7363,245553.7543,264754.7621,..
S13,F_LI,FR,LIAB,1065117.542,1067878.457,1005368.767,1123015.278,947109.7559,908999.8673,885622.7762,1144227.132,1508552.461,1739183.765,1599667.302,1750839.554,2027075.811,2130703.832,2482076.008,2472477.757,2569783.737,2931745.062,..
S13,F2,FR,LIAB,56828.63393,54192.54453,43826.1346,49299.74044,45168.8252,33926.96051,27015.37019,23484.58781,20643.73501,20731.16201,18594.43141,27651.73199,33197.32709,37159.78168,34294.92361,30927.68522,39070.60441,49897.06919,..
S13,F3,FR,LIAB,629792.3482,690974.3572,659765.8251,788543.8296,660825.8801,641199.1757,642957.7026,852498.7174,1128822.67,1341737.968,1242117.927,1329728.804,1514154.953,1634473.714,1931856.125,1927980.266,2040425.957,2299253.729,..
S13,F4,FR,LIAB,247121.7597,212129.5047,183626.5526,179899.5995,149636.1746,137797.745,124060.601,150729.6511,199724.5051,221773.0358,200921.7853,228787.9229,277119.8807,263942.8633,300039.5244,302113.484,280076.3002,331435.9187,..
S13,F5,FR,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S13,F6,FR,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S14_15,F7,FR,LIAB,131374.8003,110582.0503,118150.2549,105273.2754,91477.87141,96075.98603,91589.10247,117514.1759,159361.5511,154941.5993,138033.1579,164671.0949,202603.6509,195127.4735,215885.4348,211456.3225,210210.8758,251158.3451,..
S14_15,BF90,FR,ASS,1692157.548,1716424.157,1628255.702,1909201.112,1892352.965,1822256.772,1639473.576,1937515.199,2502816.373,2881232.425,2677464.816,3288257.942,3816899.154,3281494.995,3664483.033,3567762.234,3436471.599,3737562.015,..
S14_15,F_AS,FR,ASS,2312548.292,2349741.435,2216346.167,2557464.58,2502940.808,2400616.491,2217085.528,2671706.923,3447828.338,3977243.466,3735807.898,4593171.832,5421663.334,4843541.857,5426717.151,5326738.588,5197773.566,5568120.004,..
S14_15,F2,FR,ASS,915045.29,898907.8414,833343.959,928212.8155,833022.3569,760197.0987,732132.9244,925512.3575,1159915.204,1296909.895,1166007.222,1331809.664,1545419.412,1522562.942,1598836.945,1531898.517,1574229.905,1680540.89,..
S14_15,F3,FR,ASS,131096.3533,111432.5273,84649.68384,88286.60149,61968.75101,72184.46802,73803.58718,74670.58613,74602.88403,77370.00425,65693.95392,71248.38297,89926.17268,91328.92075,102674.4432,83418.96605,77852.66913,87679.40758,..
S14_15,F4,FR,ASS,36626.497,34760.58558,36549.16469,28518.80427,18648.3898,18894.73301,17543.15779,19600.20301,26584.88701,25840.39912,23048.97861,28800.15599,31628.06849,40451.15218,41721.21661,39972.42302,40389.08851,41964.83639,..
S14_15,F5,FR,ASS,608918.19,635833.6373,585912.7415,722558.436,808780.3543,768684.1892,626317.8773,685483.804,936158.3344,1093108.406,1044585.42,1393824.56,1607350.659,1141892.633,1339848.758,1299232.692,1168968.78,1313491.726,..
S14_15,F6,FR,ASS,523653.1508,569670.5351,581093.9261,686271.4282,668351.3387,675819.3587,680731.1019,845848.9107,1102993.057,1312990.847,1259852.357,1558464.047,1895227.175,1801067.162,2007875.147,1999307.958,1967059.239,2060377.678,..
S14_15,F7,FR,ASS,97210.15008,99135.05575,94795.59613,103617.661,112169.6176,104835.713,86556.87947,120591.0618,147573.9721,171022.5519,176619.9652,209025.0209,252108.9018,246239.0477,335762.0827,372908.0324,369273.8845,384065.4653,..
S14_15,F_LI,FR,LIAB,620390.7441,633317.2775,588090.4648,648263.4682,610587.8433,578359.7192,577611.9515,734191.7242,945011.9644,1096011.042,1058343.082,1304913.89,1604764.18,1562046.862,1762234.119,1758976.353,1761301.967,1830557.989,..
S14_15,F2,FR,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S14_15,F3,FR,LIAB,0,0,0,46.66989202,129.5934,50.24700002,14.1008,20.97400001,12.63000001,23.15570002,42.46920001,53.99699998,61.82819999,20.87549999,14.406,0,0,0,..
S14_15,F4,FR,LIAB,555843.2366,535766.6892,487412.3866,531902.5931,486254.5289,474469.3941,474144.6876,595107.8866,768402.8854,905902.7444,873742.4458,1079538.315,1337502.953,1349471.646,1467925.301,1433940.358,1458885.19,1519849.845,..
S14_15,F5,FR,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S14_15,F6,FR,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S14_15,F7,FR,LIAB,64547.50753,97550.5883,100678.0782,116315.3719,124203.721,103840.078,103453.1631,139062.8636,176596.4491,190085.1414,184558.1666,225321.5789,267200.871,212554.3409,294294.4116,325034.6588,302416.7776,310706.8253,..
S2,BF90,FR,ASS,-139836.6456,-146365.9638,-179048.7328,-220720.5873,-104072.5416,-194333.9946,-135588.005,70240.87733,89204.42704,161534.1633,60620.06422,126837.6359,190664.9199,395593.5082,435270.0871,473967.5109,607973.8505,705016.1122,..
S2,F_AS,FR,ASS,1229877.876,1274137.29,1400776.724,1703174.54,2091024.67,2143303.465,2174685.304,2561212.745,3463002.02,4392470.117,4756012.458,6258912.114,7724013.012,7014297.424,7429868.57,7338179.242,7144807.115,7508527.279,..
S2,F2,FR,ASS,480366.6822,480527.0184,486559.0433,517156.074,548197.1603,540227.8292,559907.5158,707784.4095,868788.6514,1114162.386,1303279.474,1793198.225,2435935.393,2330873.435,2141709.768,2135084.585,1898881.06,1853956.229,..
S2,F3,FR,ASS,327570.2004,283985.4168,345698.2449,425335.3949,490026.8019,547139.5832,637531.5385,846391.0886,1222863.124,1562342.322,1592615.055,1988921.546,2522226.951,2721513.883,3019512.006,2972971.511,3231867.192,3347501.196,..
S2,F4,FR,ASS,69738.93865,77131.62512,86314.74395,100670.4573,118415.2158,155242.759,185282.7493,243532.2602,282804.6451,332094.9633,357025.5878,445758.4048,550931.9528,578202.6402,544147.7539,514606.6977,524679.038,565092.4228,..
S2,F5,FR,ASS,251784.4092,339111.1062,397963.6052,570488.0931,848089.3477,810405.0177,690857.2389,642310.9224,950860.9174,1225628.478,1334759.768,1794769.406,1920772.526,1127018.143,1467850.39,1448260.414,1222214.059,1486554.786,..
S2,F6,FR,ASS,3294.510567,1699.70145,1648.628589,1946.134497,2500.4494,2152.246501,2324.869399,2963.626201,3695.538002,5391.191804,5141.132601,12046.59899,21187.9353,16522.26239,26008.5924,30338.42102,24025.13521,25369.42319,..
S2,F7,FR,ASS,97121.79669,91682.42227,82592.45827,87578.38588,83796.69981,88135.09903,98782.27307,118230.438,133989.1441,152852.1379,163192.6198,224216.6159,272958.254,240167.0606,230640.06,236918.9497,243140.6308,230054.5421,..
S2,F_LI,FR,LIAB,1369714.522,1420503.254,1579825.457,1923895.127,2195097.212,2337637.46,2310273.309,2490971.868,3373797.593,4230935.953,4695392.394,6132074.478,7533348.092,6618703.916,6994598.483,6864211.731,6536833.264,6803511.167,..
S2,F2,FR,LIAB,534345.2499,492021.6095,482791.8448,476948.7953,451656.1048,412624.6421,463146.9449,559960.7061,655403.5383,813450.2068,998088.7244,1230125.411,1587565.635,1384386.616,1353329.893,1437199.35,1487577.422,1389772.837,..
S2,F3,FR,LIAB,184424.3187,216100.0674,293907.2077,440846.1335,525733.2997,563999.3127,643214.1609,839768.5481,1157483.929,1463287.686,1568728.49,2108781.716,2723713.278,2924667.29,2848894.545,2629148.544,2629156.927,2611315.578,..
S2,F4,FR,LIAB,161448.4207,158508.12,158234.386,185566.4912,189587.1074,215265.5921,244479.6703,295598.1178,365276.0192,413894.5168,445682.4022,520631.1718,696388.6817,738353.9093,744277.3465,697905.2776,711978.8264,741628.1428,..
S2,F5,FR,LIAB,399647.8266,462437.786,546679.7628,708849.1552,907037.2665,1032404.638,865037.3708,675636.511,1059131.592,1337793.326,1486667.378,2024186.855,2238548.865,1325627.65,1805165.439,1841084.507,1434235.101,1816585.543,..
S2,F6,FR,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S2,F7,FR,LIAB,89848.70611,91435.67122,98212.25564,111684.5519,121083.4334,113343.2745,94395.16167,120007.9846,136502.5141,202510.2176,196225.3996,248349.3239,287131.6328,245668.4507,242931.2592,258874.052,273884.9887,244209.0653,..
S1,BF90,DE,ASS,67908.98259,45222.59357,24450.87625,-37499.79613,38845.8728,23619.81201,100541.3479,-19222.67101,-50988.57302,49158.18903,356336.643,22375.82999,185645.0589,648068.7635,737945.9095,696160.2004,863237.0304,1075787.303,..
S1,F_AS,DE,ASS,11950129.48,12035146.06,11592258.22,13686311.48,13157189.94,12769128.68,12417640.38,14108767.25,17760909.72,19915996.92,18454027.05,21250756.4,25082138.84,23719706.14,25174034.1,24192778.9,23749926.56,25683951,..
S1,F1,DE,ASS,9749.815957,8969.042898,7792.325319,10389.39702,32731.8772,30590.18751,31120.46559,38304.81622,46285.16102,48527.53673,56696.38202,70139.46897,92156.40418,95236.81434,121118.445,154400.5825,171675.946,180807.9371,..
S1,F2,DE,ASS,2866402.231,2822662.208,2550876.627,2868267.366,2556760.244,2465315.087,2438180.784,3068081.965,3897801.137,4447117.569,4104357.975,4968466.786,6055546.649,6111324.889,6288937.86,5918369.198,5946283.071,6153359.665,..
S1,F3,DE,ASS,1832029.439,1815066.343,1683365.998,2061025.13,1823377.129,1824307.594,1867973.515,2286155.514,2829501.427,3272009.38,2948800.535,3118275.386,3568332.125,3598720.484,3913261.687,3723708.8,3578130.359,3825628.006,..
